event_id,path,source_uid,intent,entry_heading_deg,net_yaw_deg_db,net_yaw_deg_recomputed,absolute_yaw_deg,budget_deg,heading_quality,valid,longest_same_sign_turn_seconds,mechanical_spin_ratio,budget_violation,nonturn_mechanical_fail,metric_mismatch,motion_ok,reason
201,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000218.npy,female_36pose_2,none,-0.16346031427383423,9.580857276916504,9.580857466712272,10.700748943405904,30.0,1.0,True,0.0,0.0,False,False,False,True,
202,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000219.npy,female_36pose_2,none,-0.47541406750679016,-8.4513521194458,-8.45135249876185,19.274257667926136,30.0,1.0,True,0.3333333333333333,0.17073170731707318,False,False,False,True,
203,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000220.npy,female_36pose_2,none,0.0468488447368145,1.244777798652649,1.2447778571293173,7.1204534267180755,30.0,1.0,True,0.0,0.0,False,False,False,True,
204,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000221.npy,female_36pose_2,none,-0.017169473692774773,1.2358015775680542,1.2358016011777453,4.5833630109307375,30.0,1.0,True,0.0,0.0,False,False,False,True,
205,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000222.npy,female_36pose_2,none,-0.06838280707597733,1.4982179403305054,1.4982180026981642,4.224226968616413,30.0,1.0,True,0.0,0.0,False,False,False,True,
206,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000223.npy,female_36pose_2,none,0.07953725755214691,-0.04189024865627289,-0.04189025054088239,5.734333129008395,30.0,1.0,True,0.0,0.0,False,False,False,True,
207,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000224.npy,female_36pose_2,none,-0.05471557751297951,0.980804443359375,0.9808044926432529,3.8680979170841856,30.0,1.0,True,0.0,0.0,False,False,False,True,
208,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000225.npy,female_36pose_2,none,0.07652542740106583,0.9526848793029785,0.9526849239954277,7.388856809211128,30.0,1.0,True,0.0,0.0,False,False,False,True,
209,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000226.npy,female_36pose_2,none,0.019976792857050896,-0.8364692330360413,-0.8364692552676608,5.724712807562432,30.0,1.0,True,0.0,0.0,False,False,False,True,
210,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000227.npy,female_36pose_2,none,-0.09847386926412582,20.5401611328125,20.540161513601717,28.998012083585184,30.0,1.0,True,1.0,0.3191489361702128,False,False,False,True,
211,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000228.npy,female_36pose_2,none,-0.7750889658927917,2.4073777198791504,2.407377866372803,11.268981408763237,30.0,1.0,True,0.3333333333333333,0.14084507042253522,False,False,False,True,
212,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000229.npy,female_36pose_2,none,-0.19545836746692657,-16.734289169311523,-16.73428960806411,19.73503247461895,30.0,1.0,True,0.8,0.2696629213483146,False,False,False,True,
213,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000230.npy,female_36pose_2,none,0.12119892239570618,4.59466028213501,4.594660570704761,9.859118519724946,30.0,1.0,True,0.0,0.0,False,False,False,True,
214,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000231.npy,female_36pose_2,none,-0.13726872205734253,0.7165310978889465,0.7165311334422368,11.918616068648781,30.0,1.0,True,0.13333333333333333,0.0547945205479452,False,False,False,True,
215,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000232.npy,female_36pose_2,none,0.052348650991916656,0.45100292563438416,0.45100294042464256,6.966325512341683,30.0,1.0,True,0.0,0.0,False,False,False,True,
216,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000233.npy,female_36pose_2,none,0.01629493199288845,1.2081130743026733,1.2081130814995715,6.161284838931307,30.0,1.0,True,0.0,0.0,False,False,False,True,
217,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000234.npy,female_36pose_2,none,-0.038902416825294495,-3.532008647918701,-3.5320088540201877,7.988591814567853,30.0,1.0,True,0.0,0.0,False,False,False,True,
218,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000235.npy,female_36pose_2,none,-0.03334631398320198,1.024688959121704,1.0246889916691138,6.067262162364204,30.0,1.0,True,0.0,0.0,False,False,False,True,
219,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000236.npy,female_36pose_2,none,-0.053984928876161575,-0.6780872344970703,-0.6780872536162614,7.56210711882944,30.0,1.0,True,0.0,0.0,False,False,False,True,
220,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000237.npy,female_36pose_2,none,-0.039687711745500565,0.8403778672218323,0.8403778843810534,8.801123924837263,30.0,1.0,True,0.0,0.0,False,False,False,True,
221,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000238.npy,female_36pose_2,none,-0.14012709259986877,-1.0548474788665771,-1.0548474785058934,5.611731233406666,30.0,1.0,True,0.0,0.0,False,False,False,True,
222,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000239.npy,female_36pose_2,none,0.02048424258828163,1.4695976972579956,1.4695978025285181,10.788138652515277,30.0,1.0,True,0.0,0.0,False,False,False,True,
223,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000240.npy,female_36pose_2,none,0.08397623151540756,0.14707538485527039,0.14707539721281015,4.848505404981932,30.0,1.0,True,0.0,0.0,False,False,False,True,
224,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000241.npy,female_36pose_2,none,-0.0060834335163235664,12.85865306854248,12.858654150343991,17.000115447919125,30.0,1.0,True,0.7666666666666667,0.4791666666666667,False,False,False,True,
225,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000242.npy,female_36pose_2,none,-0.6759341955184937,-3.3273508548736572,-3.3273509867206297,19.906389968063525,30.0,1.0,True,0.6,0.3472222222222222,False,False,False,True,
226,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000243.npy,female_36pose_2,none,0.10036148875951767,4.4945149421691895,4.494515056433565,19.515491411674525,30.0,1.0,True,0.6,0.2465753424657534,False,False,False,True,
227,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000244.npy,female_36pose_2,none,-0.24952678382396698,5.4304351806640625,5.430435387832902,15.972831091087114,30.0,1.0,True,0.6333333333333333,0.2261904761904762,False,False,False,True,
228,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000245.npy,female_36pose_2,none,0.006385723128914833,-1.6049240827560425,-1.6049241271105692,1.7586495939344595,30.0,1.0,True,0.0,0.0,False,False,False,True,
229,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000246.npy,female_36pose_2,none,0.05056437477469444,0.04780315235257149,0.047803153309490365,2.2523803835377034,30.0,1.0,True,0.0,0.0,False,False,False,True,
230,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000247.npy,female_36pose_2,none,0.03407265990972519,0.9300466179847717,0.9300466888782436,2.012674467729283,30.0,1.0,True,0.0,0.0,False,False,False,True,
231,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000248.npy,female_36pose_2,none,-0.030055752024054527,30.000001907348633,30.00000424992064,38.755050011069706,30.0,0.8638808131217957,True,0.0,0.0,False,False,False,True,
232,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000249.npy,female_36pose_2,none,0.6167300939559937,-11.99367618560791,-11.993677286306283,58.05427202041224,30.0,1.0,True,0.0,0.0,False,False,False,True,
233,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000250.npy,female_36pose_2,none,-0.6483166813850403,-30.000001907348633,-30.00000424992064,35.00694272289019,30.0,0.9722475409507751,True,1.3,0.527027027027027,False,False,False,True,
234,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000251.npy,female_36pose_2,none,0.06433191150426865,-3.916822910308838,-3.916823205962587,9.892026371146066,30.0,1.0,True,0.0,0.0,False,False,False,True,
235,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000252.npy,female_36pose_2,none,-0.09453274309635162,15.344718933105469,15.344720064823571,36.92672789856777,30.0,1.0,True,1.0333333333333334,0.5887850467289719,False,False,False,True,
236,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000253.npy,female_36pose_2,none,0.2679763734340668,-13.690011978149414,-13.690012823286894,18.778768424776732,30.0,1.0,True,0.9,0.5510204081632653,False,False,False,True,
237,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000254.npy,female_36pose_2,none,0.1683519184589386,11.782179832458496,11.782180478656839,19.291251178581128,30.0,1.0,True,1.0,0.2912621359223301,False,False,False,True,
238,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000255.npy,female_36pose_2,none,0.09666076302528381,13.677545547485352,13.677546020504328,20.484792585095008,30.0,1.0,True,0.7,0.29577464788732394,False,False,False,True,
239,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000256.npy,female_36pose_2,none,-0.7699510455131531,-1.2798771858215332,-1.2798772387786608,15.092728773132414,30.0,1.0,True,0.5,0.2647058823529412,False,False,False,True,
240,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000257.npy,female_36pose_2,none,0.03198228403925896,-30.0000057220459,-30.000007665015225,49.37558435908933,30.0,0.8944945335388184,True,0.7,0.43478260869565216,False,False,False,True,
241,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000258.npy,female_36pose_2,none,0.009933354333043098,3.52453351020813,3.524533638860432,7.550035613245089,30.0,1.0,True,0.0,0.0,False,False,False,True,
242,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000259.npy,female_36pose_2,none,-0.10825222730636597,-4.614848613739014,-4.6148489023440264,32.48546910775326,30.0,1.0,True,0.7,0.47058823529411764,False,False,False,True,
243,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000260.npy,female_36pose_2,none,0.05933263525366783,4.376077175140381,4.376077441791428,19.351643711222383,30.0,1.0,True,0.5,0.25842696629213485,False,False,False,True,
244,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000261.npy,female_36pose_2,none,-0.28148505091667175,2.202176809310913,2.202176999034229,5.595207298257113,30.0,1.0,True,0.0,0.0,False,False,False,True,
245,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000262.npy,female_36pose_2,none,-0.11371289193630219,2.2681868076324463,2.268186935380994,4.31616216861843,30.0,1.0,True,0.0,0.0,False,False,False,True,
246,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000263.npy,female_36pose_2,none,-0.024994077160954475,0.6986615061759949,0.6986615443044852,5.044133975642144,30.0,1.0,True,0.0,0.0,False,False,False,True,
247,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000264.npy,female_36pose_2,none,0.08625788986682892,1.6671723127365112,1.6671724434936557,6.366587518777196,30.0,1.0,True,0.0,0.0,False,False,False,True,
248,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000265.npy,female_36pose_2,none,0.004633376840502024,2.1725730895996094,2.172573251624101,4.258528178628216,30.0,1.0,True,0.0,0.0,False,False,False,True,
249,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000266.npy,female_36pose_2,none,-0.039362069219350815,-3.4024252891540527,-3.402425437869648,6.379822717841389,30.0,1.0,True,0.0,0.0,False,False,False,True,
250,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000267.npy,female_36pose_2,none,-0.04956509545445442,12.64834976196289,12.648350918252005,18.24341136744196,30.0,1.0,True,0.8333333333333334,0.22123893805309736,False,False,False,True,
251,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000268.npy,female_36pose_2,none,0.055801745504140854,4.066737174987793,4.0667373205079045,8.073868433902755,30.0,1.0,True,0.0,0.0,False,False,False,True,
252,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000269.npy,female_36pose_2,none,0.11010587960481644,1.7555100917816162,1.7555101615154867,9.408675227925421,30.0,1.0,True,0.0,0.0,False,False,False,True,
253,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000270.npy,female_36pose_2,none,0.0007384253549389541,-0.3684436082839966,-0.3684436424819217,6.683824192514901,30.0,1.0,True,0.0,0.0,False,False,False,True,
254,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000271.npy,female_36pose_2,none,0.10033908486366272,-3.336578845977783,-3.3365789991761403,6.334518499963518,30.0,1.0,True,0.0,0.0,False,False,False,True,
255,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000272.npy,female_36pose_2,none,-0.07457442581653595,-0.2865598499774933,-0.2865598662563709,4.844924678309552,30.0,1.0,True,0.0,0.0,False,False,False,True,
256,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000273.npy,female_36pose_2,none,-0.018782347440719604,-0.3150624632835388,-0.3150624857866722,4.4872639568559505,30.0,1.0,True,0.0,0.0,False,False,False,True,
257,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000274.npy,female_36pose_2,none,-0.05504127964377403,-0.8482956886291504,-0.8482957278155379,5.224639653706302,30.0,1.0,True,0.0,0.0,False,False,False,True,
258,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000275.npy,female_36pose_2,none,-0.03432837128639221,1.7935398817062378,1.793540014483883,4.641000416015536,30.0,1.0,True,0.0,0.0,False,False,False,True,
259,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000276.npy,female_36pose_2,none,-0.04114281386137009,0.2734433114528656,0.27344331504858127,6.76024248338312,30.0,1.0,True,0.0,0.0,False,False,False,True,
260,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000277.npy,female_36pose_2,none,0.028258195146918297,-2.9515345096588135,-2.951534555236076,7.126381604030823,30.0,1.0,True,0.0,0.0,False,False,False,True,
261,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000278.npy,female_36pose_2,none,-0.08830540627241135,1.470170021057129,1.4701700443149184,5.330590401885186,30.0,1.0,True,0.0,0.0,False,False,False,True,
262,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000279.npy,female_36pose_2,none,-0.046770308166742325,0.27836179733276367,0.2783617983029309,4.6576908370261085,30.0,1.0,True,0.0,0.0,False,False,False,True,
263,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000280.npy,female_36pose_2,none,-0.00900780688971281,30.000001907348633,30.00000424992064,38.12168998442901,30.0,0.9275146126747131,True,1.4333333333333333,0.4387755102040816,False,False,False,True,
264,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000281.npy,female_36pose_2,none,-0.268032044172287,13.961771011352539,13.961771536209715,23.091392555405097,30.0,1.0,True,0.8666666666666667,0.3170731707317073,False,False,False,True,
265,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000282.npy,female_36pose_2,none,0.18648144602775574,-6.952887058258057,-6.952887542036506,15.254080039442917,30.0,1.0,True,0.6666666666666666,0.3076923076923077,False,False,False,True,
266,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000283.npy,female_36pose_2,none,-0.16745367646217346,5.899515628814697,5.899516131443276,6.341415710364761,30.0,1.0,True,0.0,0.0,False,False,False,True,
267,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000284.npy,female_36pose_2,none,0.04507186636328697,-9.712461471557617,-9.712461551640079,10.090004526880763,30.0,1.0,True,0.0,0.0,False,False,False,True,
268,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000285.npy,female_36pose_2,none,0.1368819773197174,-6.59865140914917,-6.598652160451666,8.443920399171228,30.0,1.0,True,0.0,0.0,False,False,False,True,
269,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000286.npy,female_36pose_2,none,0.056621890515089035,-0.28831160068511963,-0.2883116230154941,7.8750638252784855,30.0,1.0,True,0.0,0.0,False,False,False,True,
270,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000287.npy,female_36pose_2,none,-0.07139778137207031,20.051530838012695,20.051531487926297,20.847393667752645,30.0,1.0,True,0.7,0.45652173913043476,False,False,False,True,
271,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000288.npy,female_36pose_2,none,-0.5044571757316589,-1.229499101638794,-1.229499150842822,9.165302781193173,30.0,1.0,True,0.13333333333333333,0.0851063829787234,False,False,False,True,
272,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000289.npy,female_36pose_2,none,-0.3021704852581024,-9.23998737335205,-9.239988338446324,26.54154820896844,30.0,1.0,True,0.7333333333333333,0.23684210526315788,False,False,False,True,
273,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000290.npy,female_36pose_2,none,-0.18914908170700073,1.345739483833313,1.34573957900633,3.3152274009438574,30.0,1.0,True,0.0,0.0,False,False,False,True,
274,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000291.npy,female_36pose_2,none,-0.08471442759037018,-0.3878043293952942,-0.38780434729285174,3.511409216926841,30.0,1.0,True,0.0,0.0,False,False,False,True,
275,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000292.npy,female_36pose_2,none,-0.009089997969567776,9.222586631774902,9.22258757776207,10.802340323347027,30.0,1.0,True,0.5333333333333333,0.20512820512820512,False,False,False,True,
276,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000293.npy,female_36pose_2,none,0.11478264629840851,-6.1437273025512695,-6.14372783766979,7.49894665202704,30.0,1.0,True,0.0,0.0,False,False,False,True,
277,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000294.npy,female_36pose_2,none,-0.029461486265063286,0.4449918270111084,0.44499184034650247,4.4980607783864475,30.0,1.0,True,0.0,0.0,False,False,False,True,
278,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000295.npy,female_36pose_2,none,0.012746714055538177,-0.47059744596481323,-0.47059747249293976,5.768357716358814,30.0,1.0,True,0.0,0.0,False,False,False,True,
279,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000296.npy,female_36pose_2,none,-0.15969190001487732,-4.263631343841553,-4.263631610598686,14.813496979483952,30.0,1.0,True,0.43333333333333335,0.16455696202531644,False,False,False,True,
280,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000297.npy,female_36pose_2,none,-0.17695313692092896,2.6655337810516357,2.665534044120132,23.453894600319767,30.0,1.0,True,0.2,0.1134020618556701,False,False,False,True,
281,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000298.npy,female_36pose_2,none,-0.02016398310661316,1.7577924728393555,1.7577926186370345,13.599487203574839,30.0,1.0,True,0.13333333333333333,0.056338028169014086,False,False,False,True,
282,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000299.npy,female_36pose_2,none,0.2157626897096634,-0.43067023158073425,-0.43067026767830796,24.07624948466028,30.0,1.0,True,0.6666666666666666,0.45569620253164556,False,False,False,True,
283,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000300.npy,female_36pose_2,none,0.24327054619789124,15.29726791381836,15.297269033112201,23.043101410425813,30.0,1.0,True,1.5,0.47368421052631576,False,False,False,True,
284,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000301.npy,female_36pose_2,none,-0.1312425136566162,-4.362285137176514,-4.36228558230988,9.10006081424121,30.0,1.0,True,0.0,0.0,False,False,False,True,
285,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000304.npy,female_lotus,none,0.039228107780218124,0.7638936042785645,0.7638936394986623,3.6980104119384123,90.0,1.0,True,0.0,0.0,False,False,False,True,
286,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000305.npy,female_lotus,none,-0.1468246430158615,13.576374053955078,13.576374697197162,13.769216550676008,90.0,1.0,True,0.43333333333333335,0.2972972972972973,False,False,False,True,
287,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000306.npy,female_lotus,none,-0.0075997295789420605,-6.409272193908691,-6.4092723591083685,7.302553100179785,90.0,1.0,True,0.0,0.0,False,False,False,True,
288,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000307.npy,female_lotus,none,0.33308228850364685,-20.485301971435547,-20.485303141735464,20.625824038624724,90.0,1.0,True,1.9666666666666666,0.921875,False,False,False,True,
289,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000308.npy,female_lotus,none,-0.0607922300696373,3.9391465187072754,3.9391468254911275,11.367354062057991,90.0,1.0,True,0.0,0.0,False,False,False,True,
290,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000309.npy,female_lotus,none,-0.04564538970589638,21.279300689697266,21.279302387465695,21.547385604841402,90.0,1.0,True,1.7666666666666666,0.7361111111111112,False,False,False,True,
291,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000310.npy,female_lotus,none,0.3645058572292328,-6.522561073303223,-6.522561291776785,10.608167436753673,90.0,1.0,True,0.8333333333333334,0.36231884057971014,False,False,False,True,
292,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000311.npy,female_lotus,none,-0.031136183068156242,-19.14784049987793,-19.147841111672957,19.38342287388316,90.0,1.0,True,1.5,0.6428571428571429,False,False,False,True,
293,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000312.npy,female_lotus,none,0.1042235940694809,7.0923991203308105,7.092399278475894,13.468269024335138,90.0,1.0,True,0.6,0.22784810126582278,False,False,False,True,
294,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000313.npy,female_lotus,none,-0.2690292298793793,14.809637069702148,14.809637922602896,24.22774137290387,90.0,1.0,True,1.7,0.5425531914893617,False,False,False,True,
295,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000314.npy,female_lotus,none,0.03947454318404198,-13.488306045532227,-13.488307091812663,14.8563068976543,90.0,1.0,True,0.26666666666666666,0.0851063829787234,False,False,False,True,
296,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000315.npy,female_lotus,none,-0.1467769891023636,7.813388347625732,7.813388924620563,9.19478785406647,90.0,1.0,True,0.5,0.22388059701492538,False,False,False,True,
297,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000316.npy,female_lotus,none,0.10658103972673416,-22.55381965637207,-22.55382080923195,35.91299805214364,90.0,1.0,True,0.0,0.0,False,False,False,True,
298,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000317.npy,female_lotus,none,-0.24786219000816345,-9.84504508972168,-9.845045768713781,36.60928461160767,90.0,1.0,True,1.0,0.90625,False,False,False,True,
299,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000318.npy,female_lotus,none,-0.6166777014732361,12.974974632263184,12.974975687003893,46.151943391612996,90.0,1.0,True,0.9333333333333333,0.37894736842105264,False,False,False,True,
300,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000319.npy,female_lotus,none,-0.20547205209732056,4.1413893699646,4.141389580588851,12.96550306839873,90.0,1.0,True,0.03333333333333333,0.01818181818181818,False,False,False,True,
301,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000320.npy,female_lotus,none,-0.689696729183197,7.248220443725586,7.248220652879627,16.339110230612803,90.0,1.0,True,0.36666666666666664,0.13924050632911392,False,False,False,True,
302,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000321.npy,female_lotus,none,-0.04376400634646416,-0.1457691490650177,-0.1457691635546849,7.322984757308232,90.0,1.0,True,0.0,0.0,False,False,False,True,
303,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000322.npy,female_lotus,none,0.07008398324251175,-10.802371978759766,-10.802372766745584,13.173221073889867,90.0,1.0,True,0.5333333333333333,0.21052631578947367,False,False,False,True,
